email,{R1R7-M8GV33OB-1307WNUA},04/28/2011 12:02:10,FBA0348,PC-8486,Jacqueline.Latifah.Miles@dtaa.com,,,Francis.Brian.Armstrong@dtaa.com,25320,0,you are appreciated training rest valued employee good work training you are appreciated vacation training you are appreciated valued employee you are appreciated rest lunch good work rest lunch valued employee vacation you are appreciated schedule you are appreciated lunch hard job vacation valued employee vacation lets talk you are appreciated rest good work vacation training hard job vacation lunch training rest rest valued employee hard job lunch valued employee rest vacation training
email,{W7E8-W7PZ36FE-2439WAWI},04/28/2011 14:19:19,JLM0364,PC-3791,Francis.Brian.Armstrong@dtaa.com,,,Jacqueline.Latifah.Miles@dtaa.com,30866,0,outraged exacerbated not my fault not my fault i will leave take me seriously take me seriously outraged i am irreplaceable take me seriously i will leave i am irreplaceable take me seriously i will leave take me seriously outraged i will leave bad things i am irreplaceable bad things take me seriously exacerbated angry not my fault angry exacerbated take me seriously i will leave two faced outraged two faced i am irreplaceable i will leave take me seriously exacerbated
email,{Q2S4-I4PT33XT-9969GOZE},04/28/2011 14:20:58,FBA0348,PC-8486,Jacqueline.Latifah.Miles@dtaa.com,,,Francis.Brian.Armstrong@dtaa.com,33103,0,valued employee training lets talk today no one is irreplaceable lets talk today lets talk today take some time off no one is irreplaceable unrelenting training operose no one is irreplaceable no one is irreplaceable valued employee no one is irreplaceable unrelenting valued employee unrelenting promote no one is irreplaceable lets talk today take some time off promote unrelenting you are diligent take some time off valued employee lets talk today valued employee lets talk today assistance unrelenting training demanding job no one is irreplaceable promote demanding job lets talk today demanding job take some time off demanding job you are diligent
http,{K3F4-N4DT87RZ-0858UJLQ},04/28/2011 15:10:02,JLM0364,PC-3791,http://www.actualkeylogger.com/Climate_of_New_Mexico/dryest/NNXrlybttre1418252921.aspx,pc effective program activity hidden undetectable advanced keyboard keylogging username file easy secure email email undetectable trial hidden recommend trial captured program gui password easy malware file username pc effective covert trial monitor free download pc illegal pc email captured keyboard recommend stealth easy captured malware free malware easy activity gui pc program secure hidden free keyboard effective surveillance
device,{N0L6-F2JF61BW-3028GDRF},04/28/2011 16:03:12,JLM0364,PC-3791,Connect
file,{Y1C2-E8OP55AB-3637STMG},04/28/2011 16:06:52,JLM0364,PC-3791,7ESLQOMY.exe,4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 easy username free monitor password advanced covert gui program undetectable email activity malware keyboard undetectable undetectable undetectable secure everything captured secure monitor surveillance stealth everything covert malware malware keylogging keylogging free everything pc file captured password gui recommend email effective hidden pc easy activity username keyboard free covert easy download download
device,{V1M2-N3FA44VY-7242BLUS},04/28/2011 16:14:28,JLM0364,PC-3791,Disconnect
logon,{K0F9-W7LI17ZQ-8971LBZF},04/28/2011 20:40:04,JLM0364,PC-8486,Logon
device,{F4X0-Z6QF97JJ-7137HLRB},04/28/2011 20:42:54,JLM0364,PC-8486,Connect
device,{H3E5-K5MS58TR-7776OUHQ},04/28/2011 20:46:52,JLM0364,PC-8486,Disconnect
logon,{Y0F3-L9OK95VF-7830FSJG},04/28/2011 20:52:30,JLM0364,PC-8486,Logoff
logon,{P0D8-L9AK43VH-8756LKUC},04/29/2011 19:37:08,JLM0364,PC-8486,Logon
logon,{K6I6-Q2HC04MO-0660DKUF},04/29/2011 19:47:48,JLM0364,PC-8486,Logoff
logon,{U1J6-J3NA26AD-4968TGCF},04/29/2011 19:56:47,FBA0348,PC-8486,Logon
logon,{S1B9-Q6BH62ZK-9232AKPI},04/29/2011 20:04:27,FBA0348,PC-8486,Logoff
