email,{A1I5-J9UQ52KS-0004AGAC},07/22/2010 07:27:46,JTM0223,PC-9681,Frances.Alisa.Wiggins@dtaa.com,,,Jerry.Tad.Mccall@dtaa.com,34773,2,fed up too much i may leave company will suffer no gratitude company will suffer company will suffer i work weekends my work not appreciated i work after-hours my work not appreciated too much i work weekends too much fed up i work weekends too much no gratitude i work holidays company will suffer i may leave i work holidays i work holidays company will suffer fed up my work not appreciated i work holidays i work after-hours fed up no gratitude i work weekends i work after-hours i work weekends i work weekends company will suffer fed up complaints i work holidays i work holidays company will suffer i work weekends i may leave fed up my work not appreciated i work weekends i work holidays fed up i work holidays i work holidays no gratitude i work weekends
device,{W9T2-L4ZQ88GV-8527EKNB},07/22/2010 15:09:55,JTM0223,PC-9681,Connect
file,{Y9S9-O8JY62WK-5122FYHK},07/22/2010 15:11:09,JTM0223,PC-9681,1OVEKEF2.exe,4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 hidden easy username effective program password illegal download file recommend protect password password protect download email surveillance captured advanced surveillance easy effective username captured advanced file illegal undetectable surveillance stealth easy username surveillance covert keylogging free username keylogging illegal file recommend password recommend keylogging monitor covert keyboard everything keyboard recommend program program keyboard program monitor illegal covert trial captured effective illegal gui easy secure download download
device,{P1L1-R2BC38HW-8604TAXL},07/22/2010 15:14:03,JTM0223,PC-9681,Disconnect
logon,{J3A8-U4EH17CH-5817JREH},07/22/2010 19:56:50,JTM0223,PC-5866,Logon
device,{F9R6-A2KO21UZ-3235OQPR},07/22/2010 19:58:27,JTM0223,PC-5866,Connect
device,{G2Q9-S2VE33NZ-5077UUFN},07/22/2010 20:06:29,JTM0223,PC-5866,Disconnect
logon,{J4F9-P8NE51AV-0400DYNG},07/22/2010 20:11:18,JTM0223,PC-5866,Logoff
logon,{Y1S9-R8SA53WC-9160TDML},07/23/2010 17:27:10,JTM0223,PC-5866,Logon
logon,{W5W6-V7NG89AK-7190IBUR},07/23/2010 17:39:52,JTM0223,PC-5866,Logoff
logon,{W2L4-R0OW55DL-8306FICD},07/23/2010 17:46:25,FAW0032,PC-5866,Logon
logon,{N2Q2-J1AB95VW-2948TVCX},07/23/2010 18:01:20,FAW0032,PC-5866,Logoff
